id_contrato;mes_aquisicao;id_convenio;mes_vencimento;valor_parcela;valor_aquisicao_parcela;taxa_mensal;data_pagamento;valor_pago
1661;01/02/2023;3;31/01/2024;75.93;61.04;0.0182;29/01/2024;75.93
1661;01/02/2023;3;29/02/2024;75.93;59.84;0.0183;20/02/2024;75.93
1661;01/02/2023;3;31/03/2024;75.93;58.73;0.0183;20/03/2024;75.93
1661;01/02/2023;3;30/04/2024;75.93;57.57;0.0185;23/04/2024;75.93
1661;01/02/2023;3;31/05/2024;75.93;56.47;0.0185;20/05/2024;75.93
1661;01/02/2023;3;30/06/2024;75.93;55.35;0.0186;21/06/2024;75.93
1661;01/02/2023;3;31/07/2024;75.93;54.29;0.0186;24/07/2024;75.93
1661;01/02/2023;3;31/08/2024;75.93;53.22;0.0186;22/08/2024;75.93
1661;01/02/2023;3;30/09/2024;75.93;52.17;0.0187;20/09/2024;75.93
1661;01/02/2023;3;31/10/2024;75.93;51.17;0.0187;21/10/2024;75.93
1661;01/02/2023;3;30/11/2024;75.93;50.16;0.0188;25/11/2024;75.86
1661;01/02/2023;3;31/12/2024;75.93;49.2;0.0188;26/12/2024;75.86
1661;01/02/2023;3;31/01/2025;75.93;48.23;0.0188;29/01/2025;75.86
1661;01/02/2023;3;28/02/2025;75.93;47.28;0.0189;20/02/2025;75.86
1661;01/02/2023;3;31/03/2025;75.93;46.43;0.0189;12/03/2025;75.43
1661;01/02/2023;3;30/04/2025;75.93;45.51;0.0189;04/04/2025;75.15
1661;01/02/2023;3;31/05/2025;75.93;44.64;0.0189;08/05/2025;75.29
1661;01/02/2023;3;30/06/2025;75.93;43.76;0.019;20/06/2025;75.93
1661;01/02/2023;3;31/07/2025;75.93;42.93;0.019;22/07/2025;75.86
1661;01/02/2023;3;31/08/2025;75.93;42.08;0.019;;
1661;01/02/2023;3;30/09/2025;75.93;41.25;0.019;;
1661;01/02/2023;3;31/10/2025;75.93;40.46;0.019;;
1661;01/02/2023;3;30/11/2025;75.93;39.66;0.019;;
1661;01/02/2023;3;31/12/2025;75.93;38.9;0.019;;
1661;01/02/2023;3;31/01/2026;75.93;38.13;0.0191;;
1661;01/02/2023;3;28/02/2026;75.93;37.38;0.0191;;
1661;01/02/2023;3;31/03/2026;75.93;36.71;0.0191;;
1661;01/02/2023;3;30/04/2026;75.93;35.98;0.0191;;
1661;01/02/2023;3;31/05/2026;75.93;35.3;0.0191;;
1661;01/02/2023;3;30/06/2026;75.93;34.6;0.0191;;
1661;01/02/2023;3;31/07/2026;75.93;33.94;0.0191;;
1661;01/02/2023;3;31/08/2026;75.93;33.27;0.0191;;
1661;01/02/2023;3;30/09/2026;75.93;32.61;0.0191;;
1661;01/02/2023;3;31/10/2026;75.93;31.98;0.0191;;
1661;01/02/2023;3;30/11/2026;75.93;31.35;0.0192;;
1661;01/02/2023;3;31/12/2026;75.93;30.75;0.0192;;
1661;01/02/2023;3;31/01/2027;75.93;30.15;0.0192;;
1661;01/02/2023;3;28/02/2027;75.93;29.55;0.0192;;
1661;01/02/2023;3;31/03/2027;75.93;29.02;0.0192;;
1661;01/02/2023;3;30/04/2027;75.93;28.45;0.0192;;
1661;01/02/2023;3;31/05/2027;75.93;27.9;0.0192;;
1661;01/02/2023;3;30/06/2027;75.93;27.35;0.0192;;
1661;01/02/2023;3;31/07/2027;75.93;26.83;0.0192;;
1661;01/02/2023;3;31/08/2027;75.93;26.3;0.0192;;
1661;01/02/2023;3;30/09/2027;75.93;25.78;0.0192;;
1661;01/02/2023;3;31/10/2027;75.93;25.29;0.0192;;
1661;01/02/2023;3;30/11/2027;75.93;24.79;0.0192;;
1661;01/02/2023;3;31/12/2027;75.93;24.31;0.0192;;
1661;01/02/2023;3;31/01/2028;75.93;23.83;0.0192;;
1661;01/02/2023;3;29/02/2028;75.93;23.36;0.0193;;
1661;01/02/2023;3;31/03/2028;75.93;22.93;0.0192;;
1661;01/02/2023;3;30/04/2028;75.93;22.48;0.0193;;
1661;01/02/2023;3;31/05/2028;75.93;22.05;0.0192;;
1661;01/02/2023;3;30/06/2028;75.93;21.61;0.0193;;
1661;01/02/2023;3;31/07/2028;75.93;21.2;0.0193;;
1661;01/02/2023;3;31/08/2028;75.93;20.78;0.0193;;
1661;01/02/2023;3;30/09/2028;75.93;20.37;0.0193;;
1661;01/02/2023;3;31/10/2028;75.93;19.98;0.0193;;
1661;01/02/2023;3;30/11/2028;75.93;19.58;0.0193;;
1661;01/02/2023;3;31/12/2028;75.93;19.21;0.0193;;
1661;01/02/2023;3;31/01/2029;75.93;18.83;0.0193;;
1661;01/02/2023;3;28/02/2029;75.93;18.46;0.0193;;
1661;01/02/2023;3;31/03/2029;75.93;18.13;0.0193;;
1661;01/02/2023;3;30/04/2029;75.93;17.77;0.0193;;
1661;01/02/2023;3;31/05/2029;75.93;17.43;0.0193;;
1661;01/02/2023;3;30/06/2029;75.93;17.09;0.0193;;
1661;01/02/2023;3;31/07/2029;75.93;16.76;0.0193;;
1661;01/02/2023;3;31/08/2029;75.93;16.43;0.0193;;
1661;01/02/2023;3;30/09/2029;75.93;16.1;0.0193;;
1661;01/02/2023;3;31/10/2029;75.93;15.8;0.0193;;
1661;01/02/2023;3;30/11/2029;75.93;15.48;0.0193;;
1661;01/02/2023;3;31/12/2029;75.93;15.19;0.0193;;
1661;01/02/2023;3;31/01/2030;75.93;14.89;0.0193;;
1661;01/02/2023;3;28/02/2030;75.93;14.59;0.0193;;
1661;01/02/2023;3;31/03/2030;75.93;14.33;0.0193;;
1661;01/02/2023;3;30/04/2030;75.93;14.05;0.0193;;
1661;01/02/2023;3;31/05/2030;75.93;13.78;0.0193;;
1661;01/02/2023;3;30/06/2030;75.93;13.51;0.0193;;
1661;01/02/2023;3;31/07/2030;75.93;13.25;0.0193;;
1661;01/02/2023;3;31/08/2030;75.93;12.99;0.0193;;
1661;01/02/2023;3;30/09/2030;75.93;12.73;0.0193;;
1661;01/02/2023;3;31/10/2030;75.93;12.49;0.0193;;
1661;01/02/2023;3;30/11/2030;75.93;12.24;0.0193;;
1661;01/02/2023;3;31/12/2030;75.93;12.01;0.0193;;
1661;01/02/2023;3;31/01/2031;75.93;11.77;0.0193;;
1661;01/02/2023;3;28/02/2031;75.93;11.54;0.0194;;
1661;01/02/2023;3;31/03/2031;75.93;11.33;0.0193;;
1662;01/02/2023;3;30/04/2023;30.3;29.08;0.0141;24/04/2023;30.3
1662;01/02/2023;3;31/05/2023;30.3;28.52;0.0154;24/05/2023;30.3
1662;01/02/2023;3;30/06/2023;30.3;27.96;0.0163;26/06/2023;30.3
1662;01/02/2023;3;31/07/2023;30.3;27.42;0.0168;21/07/2023;30.3
1662;01/02/2023;3;31/08/2023;30.3;26.88;0.0172;25/08/2023;30.3
1662;01/02/2023;3;30/09/2023;30.3;26.35;0.0175;20/09/2023;30.3
1662;01/02/2023;3;31/10/2023;30.3;25.85;0.0177;24/10/2023;30.3
1662;01/02/2023;3;30/11/2023;30.3;25.34;0.0179;24/11/2023;30.3
1662;01/02/2023;3;31/12/2023;30.3;24.85;0.018;26/12/2023;30.3
1662;01/02/2023;3;31/01/2024;30.3;24.36;0.0181;29/01/2024;30.3
1662;01/02/2023;3;29/02/2024;30.3;23.88;0.0183;20/02/2024;30.3
1662;01/02/2023;3;31/03/2024;30.3;23.44;0.0183;20/03/2024;30.3
1662;01/02/2023;3;30/04/2024;30.3;22.97;0.0185;23/04/2024;30.3
1662;01/02/2023;3;31/05/2024;30.3;22.53;0.0185;20/05/2024;30.3
1662;01/02/2023;3;30/06/2024;30.3;22.09;0.0186;21/06/2024;30.3
1662;01/02/2023;3;31/07/2024;30.3;21.67;0.0186;24/07/2024;30.3
1662;01/02/2023;3;31/08/2024;30.3;21.24;0.0186;22/08/2024;30.3
1662;01/02/2023;3;30/09/2024;30.3;20.82;0.0187;20/09/2024;30.3
1662;01/02/2023;3;31/10/2024;30.3;20.42;0.0187;21/10/2024;30.3
1662;01/02/2023;3;30/11/2024;30.3;20.02;0.0188;25/11/2024;30.27
1662;01/02/2023;3;31/12/2024;30.3;19.63;0.0188;26/12/2024;30.27
1662;01/02/2023;3;31/01/2025;30.3;19.25;0.0188;29/01/2025;30.27
1662;01/02/2023;3;28/02/2025;30.3;18.87;0.0189;20/02/2025;30.27
1662;01/02/2023;3;31/03/2025;30.3;18.53;0.0189;12/03/2025;30.1
1662;01/02/2023;3;30/04/2025;30.3;18.16;0.0189;04/04/2025;29.99
1662;01/02/2023;3;31/05/2025;30.3;17.82;0.0189;08/05/2025;30.04
1662;01/02/2023;3;30/06/2025;30.3;17.46;0.019;20/06/2025;30.3
1662;01/02/2023;3;31/07/2025;30.3;17.13;0.019;22/07/2025;30.27
1662;01/02/2023;3;31/08/2025;30.3;16.79;0.019;;
1662;01/02/2023;3;30/09/2025;30.3;16.46;0.019;;
1662;01/02/2023;3;31/10/2025;30.3;16.14;0.019;;
1662;01/02/2023;3;30/11/2025;30.3;15.83;0.019;;
1662;01/02/2023;3;31/12/2025;30.3;15.52;0.019;;
1662;01/02/2023;3;31/01/2026;30.3;15.22;0.019;;
1662;01/02/2023;3;28/02/2026;30.3;14.92;0.0191;;
1662;01/02/2023;3;31/03/2026;30.3;14.65;0.0191;;
1662;01/02/2023;3;30/04/2026;30.3;14.36;0.0191;;
1662;01/02/2023;3;31/05/2026;30.3;14.08;0.0191;;
1662;01/02/2023;3;30/06/2026;30.3;13.81;0.0191;;
1662;01/02/2023;3;31/07/2026;30.3;13.54;0.0191;;
1662;01/02/2023;3;31/08/2026;30.3;13.27;0.0191;;
1662;01/02/2023;3;30/09/2026;30.3;13.01;0.0192;;
1662;01/02/2023;3;31/10/2026;30.3;12.76;0.0191;;
1662;01/02/2023;3;30/11/2026;30.3;12.51;0.0192;;
1662;01/02/2023;3;31/12/2026;30.3;12.27;0.0192;;
1662;01/02/2023;3;31/01/2027;30.3;12.03;0.0192;;
1662;01/02/2023;3;28/02/2027;30.3;11.79;0.0192;;
1662;01/02/2023;3;31/03/2027;30.3;11.58;0.0192;;
1662;01/02/2023;3;30/04/2027;30.3;11.35;0.0192;;
1662;01/02/2023;3;31/05/2027;30.3;11.14;0.0192;;
1662;01/02/2023;3;30/06/2027;30.3;10.92;0.0192;;
1662;01/02/2023;3;31/07/2027;30.3;10.71;0.0192;;
1662;01/02/2023;3;31/08/2027;30.3;10.5;0.0192;;
1662;01/02/2023;3;30/09/2027;30.3;10.29;0.0192;;
1662;01/02/2023;3;31/10/2027;30.3;10.09;0.0192;;
1662;01/02/2023;3;30/11/2027;30.3;9.89;0.0192;;
1662;01/02/2023;3;31/12/2027;30.3;9.7;0.0192;;
1662;01/02/2023;3;31/01/2028;30.3;9.51;0.0192;;
1662;01/02/2023;3;29/02/2028;30.3;9.32;0.0193;;
1662;01/02/2023;3;31/03/2028;30.3;9.15;0.0192;;
1662;01/02/2023;3;30/04/2028;30.3;8.97;0.0193;;
1662;01/02/2023;3;31/05/2028;30.3;8.8;0.0192;;
1662;01/02/2023;3;30/06/2028;30.3;8.62;0.0193;;
1662;01/02/2023;3;31/07/2028;30.3;8.46;0.0193;;
1662;01/02/2023;3;31/08/2028;30.3;8.29;0.0193;;
1662;01/02/2023;3;30/09/2028;30.3;8.13;0.0193;;
1662;01/02/2023;3;31/10/2028;30.3;7.97;0.0193;;
1662;01/02/2023;3;30/11/2028;30.3;7.82;0.0193;;
1662;01/02/2023;3;31/12/2028;30.3;7.67;0.0193;;
1662;01/02/2023;3;31/01/2029;30.3;7.51;0.0193;;
1662;01/02/2023;3;28/02/2029;30.3;7.37;0.0193;;
1662;01/02/2023;3;31/03/2029;30.3;7.23;0.0193;;
1662;01/02/2023;3;30/04/2029;30.3;7.09;0.0193;;
1662;01/02/2023;3;31/05/2029;30.3;6.96;0.0193;;
1662;01/02/2023;3;30/06/2029;30.3;6.82;0.0193;;
1662;01/02/2023;3;31/07/2029;30.3;6.69;0.0193;;
1662;01/02/2023;3;31/08/2029;30.3;6.56;0.0193;;
1662;01/02/2023;3;30/09/2029;30.3;6.43;0.0193;;
1662;01/02/2023;3;31/10/2029;30.3;6.3;0.0193;;
1662;01/02/2023;3;30/11/2029;30.3;6.18;0.0193;;
1662;01/02/2023;3;31/12/2029;30.3;6.06;0.0193;;
1662;01/02/2023;3;31/01/2030;30.3;5.94;0.0193;;
1662;01/02/2023;3;28/02/2030;30.3;5.82;0.0193;;
1662;01/02/2023;3;31/03/2030;30.3;5.72;0.0193;;
1662;01/02/2023;3;30/04/2030;30.3;5.61;0.0193;;
1662;01/02/2023;3;31/05/2030;30.3;5.5;0.0193;;
1662;01/02/2023;3;30/06/2030;30.3;5.39;0.0193;;
1662;01/02/2023;3;31/07/2030;30.3;5.29;0.0193;;
1662;01/02/2023;3;31/08/2030;30.3;5.18;0.0193;;
1662;01/02/2023;3;30/09/2030;30.3;5.08;0.0193;;
1662;01/02/2023;3;31/10/2030;30.3;4.98;0.0193;;
1662;01/02/2023;3;30/11/2030;30.3;4.88;0.0193;;
1662;01/02/2023;3;31/12/2030;30.3;4.79;0.0193;;
1662;01/02/2023;3;31/01/2031;30.3;4.7;0.0193;;
1662;01/02/2023;3;28/02/2031;30.3;4.6;0.0194;;
1662;01/02/2023;3;31/03/2031;30.3;4.52;0.0193;;
1663;01/02/2023;3;30/04/2023;38.5;36.95;0.0141;24/04/2023;38.5
1663;01/02/2023;3;31/05/2023;38.5;36.24;0.0154;24/05/2023;38.5
1663;01/02/2023;3;30/06/2023;38.5;35.52;0.0164;26/06/2023;38.5
1663;01/02/2023;3;31/07/2023;38.5;34.84;0.0168;21/07/2023;38.5
1663;01/02/2023;3;31/08/2023;38.5;34.16;0.0172;25/08/2023;38.5
1663;01/02/2023;3;30/09/2023;38.5;33.48;0.0175;20/09/2023;38.5
1663;01/02/2023;3;31/10/2023;38.5;32.84;0.0177;24/10/2023;38.5
1663;01/02/2023;3;30/11/2023;38.5;32.19;0.0179;24/11/2023;38.5
1663;01/02/2023;3;31/12/2023;38.5;31.58;0.018;26/12/2023;38.5
1663;01/02/2023;3;31/01/2024;38.5;30.95;0.0182;29/01/2024;38.5
1663;01/02/2023;3;29/02/2024;38.5;30.34;0.0183;20/02/2024;38.5
1663;01/02/2023;3;31/03/2024;38.5;29.78;0.0183;20/03/2024;38.5
1663;01/02/2023;3;30/04/2024;38.5;29.19;0.0185;23/04/2024;38.5
1663;01/02/2023;3;31/05/2024;38.5;28.63;0.0185;20/05/2024;38.5
1663;01/02/2023;3;30/06/2024;38.5;28.07;0.0186;21/06/2024;38.5
1663;01/02/2023;3;31/07/2024;38.5;27.53;0.0186;24/07/2024;38.5
1663;01/02/2023;3;31/08/2024;38.5;26.99;0.0186;22/08/2024;38.5
1663;01/02/2023;3;30/09/2024;38.5;26.45;0.0187;20/09/2024;38.5
1663;01/02/2023;3;31/10/2024;38.5;25.95;0.0187;21/10/2024;38.5
1663;01/02/2023;3;30/11/2024;38.5;25.43;0.0188;25/11/2024;38.46
1663;01/02/2023;3;31/12/2024;38.5;24.95;0.0188;26/12/2024;38.46
1663;01/02/2023;3;31/01/2025;38.5;24.45;0.0188;29/01/2025;38.46
1663;01/02/2023;3;28/02/2025;38.5;23.97;0.0189;20/02/2025;38.46
1663;01/02/2023;3;31/03/2025;38.5;23.54;0.0189;12/03/2025;38.25
1663;01/02/2023;3;30/04/2025;38.5;23.08;0.0189;04/04/2025;38.1
1663;01/02/2023;3;31/05/2025;38.5;22.64;0.0189;08/05/2025;38.18
1663;01/02/2023;3;30/06/2025;38.5;22.19;0.019;20/06/2025;38.5
1663;01/02/2023;3;31/07/2025;38.5;21.76;0.019;22/07/2025;38.46
1663;01/02/2023;3;31/08/2025;38.5;21.33;0.019;;
1663;01/02/2023;3;30/09/2025;38.5;20.91;0.019;;
1663;01/02/2023;3;31/10/2025;38.5;20.51;0.019;;
1663;01/02/2023;3;30/11/2025;38.5;20.11;0.019;;
1663;01/02/2023;3;31/12/2025;38.5;19.72;0.019;;
1663;01/02/2023;3;31/01/2026;38.5;19.33;0.0191;;
1663;01/02/2023;3;28/02/2026;38.5;18.95;0.0191;;
1663;01/02/2023;3;31/03/2026;38.5;18.61;0.0191;;
1663;01/02/2023;3;30/04/2026;38.5;18.25;0.0191;;
1663;01/02/2023;3;31/05/2026;38.5;17.9;0.0191;;
1663;01/02/2023;3;30/06/2026;38.5;17.54;0.0191;;
1663;01/02/2023;3;31/07/2026;38.5;17.21;0.0191;;
1663;01/02/2023;3;31/08/2026;38.5;16.87;0.0191;;
1663;01/02/2023;3;30/09/2026;38.5;16.53;0.0192;;
1663;01/02/2023;3;31/10/2026;38.5;16.22;0.0191;;
1663;01/02/2023;3;30/11/2026;38.5;15.9;0.0192;;
1663;01/02/2023;3;31/12/2026;38.5;15.59;0.0192;;
1663;01/02/2023;3;31/01/2027;38.5;15.29;0.0192;;
1663;01/02/2023;3;28/02/2027;38.5;14.98;0.0192;;
1663;01/02/2023;3;31/03/2027;38.5;14.72;0.0192;;
1663;01/02/2023;3;30/04/2027;38.5;14.42;0.0192;;
1663;01/02/2023;3;31/05/2027;38.5;14.15;0.0192;;
1663;01/02/2023;3;30/06/2027;38.5;13.87;0.0192;;
1663;01/02/2023;3;31/07/2027;38.5;13.6;0.0192;;
1663;01/02/2023;3;31/08/2027;38.5;13.34;0.0192;;
1663;01/02/2023;3;30/09/2027;38.5;13.07;0.0192;;
1663;01/02/2023;3;31/10/2027;38.5;12.82;0.0192;;
1663;01/02/2023;3;30/11/2027;38.5;12.57;0.0192;;
1663;01/02/2023;3;31/12/2027;38.5;12.33;0.0192;;
1663;01/02/2023;3;31/01/2028;38.5;12.08;0.0192;;
1663;01/02/2023;3;29/02/2028;38.5;11.85;0.0192;;
1663;01/02/2023;3;31/03/2028;38.5;11.63;0.0192;;
1663;01/02/2023;3;30/04/2028;38.5;11.4;0.0192;;
1663;01/02/2023;3;31/05/2028;38.5;11.18;0.0192;;
1663;01/02/2023;3;30/06/2028;38.5;10.96;0.0193;;
1663;01/02/2023;3;31/07/2028;38.5;10.75;0.0193;;
1663;01/02/2023;3;31/08/2028;38.5;10.54;0.0193;;
1663;01/02/2023;3;30/09/2028;38.5;10.33;0.0193;;
1663;01/02/2023;3;31/10/2028;38.5;10.13;0.0193;;
1663;01/02/2023;3;30/11/2028;38.5;9.93;0.0193;;
1663;01/02/2023;3;31/12/2028;38.5;9.74;0.0193;;
1663;01/02/2023;3;31/01/2029;38.5;9.55;0.0193;;
1663;01/02/2023;3;28/02/2029;38.5;9.36;0.0193;;
1663;01/02/2023;3;31/03/2029;38.5;9.19;0.0193;;
1663;01/02/2023;3;30/04/2029;38.5;9.01;0.0193;;
1663;01/02/2023;3;31/05/2029;38.5;8.84;0.0193;;
1663;01/02/2023;3;30/06/2029;38.5;8.66;0.0193;;
1663;01/02/2023;3;31/07/2029;38.5;8.5;0.0193;;
1663;01/02/2023;3;31/08/2029;38.5;8.33;0.0193;;
1663;01/02/2023;3;30/09/2029;38.5;8.17;0.0193;;
1663;01/02/2023;3;31/10/2029;38.5;8.01;0.0193;;
1663;01/02/2023;3;30/11/2029;38.5;7.85;0.0193;;
1663;01/02/2023;3;31/12/2029;38.5;7.7;0.0193;;
1663;01/02/2023;3;31/01/2030;38.5;7.55;0.0193;;
1663;01/02/2023;3;28/02/2030;38.5;7.4;0.0193;;
1663;01/02/2023;3;31/03/2030;38.5;7.27;0.0193;;
1663;01/02/2023;3;30/04/2030;38.5;7.12;0.0193;;
1663;01/02/2023;3;31/05/2030;38.5;6.99;0.0193;;
1663;01/02/2023;3;30/06/2030;38.5;6.85;0.0193;;
1663;01/02/2023;3;31/07/2030;38.5;6.72;0.0193;;
1663;01/02/2023;3;31/08/2030;38.5;6.59;0.0193;;
1663;01/02/2023;3;30/09/2030;38.5;6.46;0.0193;;
1663;01/02/2023;3;31/10/2030;38.5;6.33;0.0193;;
1663;01/02/2023;3;30/11/2030;38.5;6.21;0.0193;;
1663;01/02/2023;3;31/12/2030;38.5;6.09;0.0193;;
1663;01/02/2023;3;31/01/2031;38.5;5.97;0.0193;;
1663;01/02/2023;3;28/02/2031;38.5;5.85;0.0194;;
1663;01/02/2023;3;31/03/2031;38.5;5.75;0.0193;;
1664;01/02/2023;3;30/04/2023;111.08;106.6;0.0141;24/04/2023;111.08
1664;01/02/2023;3;31/05/2023;111.08;104.56;0.0154;24/05/2023;111.08
1664;01/02/2023;3;30/06/2023;111.08;102.49;0.0163;26/06/2023;111.08
1664;01/02/2023;3;31/07/2023;111.08;100.53;0.0168;21/07/2023;111.08
1664;01/02/2023;3;31/08/2023;111.08;98.55;0.0172;25/08/2023;111.08
1664;01/02/2023;3;30/09/2023;111.08;96.6;0.0175;20/09/2023;111.08
1664;01/02/2023;3;31/10/2023;111.08;94.75;0.0177;24/10/2023;111.08
1664;01/02/2023;3;30/11/2023;111.08;92.88;0.0179;24/11/2023;111.08
1664;01/02/2023;3;31/12/2023;111.08;91.1;0.018;26/12/2023;111.08
1664;01/02/2023;3;31/01/2024;111.08;89.3;0.0182;29/01/2024;111.08
1664;01/02/2023;3;29/02/2024;111.08;87.54;0.0183;20/02/2024;111.08
1664;01/02/2023;3;31/03/2024;111.08;85.92;0.0183;;
1664;01/02/2023;3;30/04/2024;111.08;84.22;0.0185;23/04/2024;111.08
1664;01/02/2023;3;31/05/2024;111.08;82.61;0.0185;20/05/2024;111.08
1664;01/02/2023;3;30/06/2024;111.08;80.98;0.0186;21/06/2024;111.08
1664;01/02/2023;3;31/07/2024;111.08;79.43;0.0186;24/07/2024;111.08
1664;01/02/2023;3;31/08/2024;111.08;77.86;0.0186;22/08/2024;111.08
1664;01/02/2023;3;30/09/2024;111.08;76.32;0.0187;20/09/2024;111.08
1664;01/02/2023;3;31/10/2024;111.08;74.86;0.0187;21/10/2024;111.08
1664;01/02/2023;3;30/11/2024;111.08;73.38;0.0188;25/11/2024;110.98
1664;01/02/2023;3;31/12/2024;111.08;71.98;0.0188;26/12/2024;110.98
1664;01/02/2023;3;31/01/2025;111.08;70.56;0.0188;29/01/2025;110.98
1664;01/02/2023;3;28/02/2025;111.08;69.16;0.0189;20/02/2025;110.98
1664;01/02/2023;3;31/03/2025;111.08;67.93;0.0189;12/03/2025;110.35
1664;01/02/2023;3;30/04/2025;111.08;66.58;0.0189;04/04/2025;109.94
1664;01/02/2023;3;31/05/2025;111.08;65.31;0.0189;08/05/2025;110.14
1664;01/02/2023;3;30/06/2025;111.08;64.02;0.019;20/06/2025;111.08
1664;01/02/2023;3;31/07/2025;111.08;62.8;0.019;22/07/2025;110.98
1664;01/02/2023;3;31/08/2025;111.08;61.56;0.019;;
1664;01/02/2023;3;30/09/2025;111.08;60.34;0.019;;
1664;01/02/2023;3;31/10/2025;111.08;59.19;0.019;;
1664;01/02/2023;3;30/11/2025;111.08;58.02;0.019;;
1664;01/02/2023;3;31/12/2025;111.08;56.91;0.019;;
1664;01/02/2023;3;31/01/2026;111.08;55.78;0.0191;;
1664;01/02/2023;3;28/02/2026;111.08;54.68;0.0191;;
1664;01/02/2023;3;31/03/2026;111.08;53.7;0.0191;;
1664;01/02/2023;3;30/04/2026;111.08;52.64;0.0191;;
1664;01/02/2023;3;31/05/2026;111.08;51.63;0.0191;;
1664;01/02/2023;3;30/06/2026;111.08;50.61;0.0191;;
1664;01/02/2023;3;31/07/2026;111.08;49.65;0.0191;;
1664;01/02/2023;3;31/08/2026;111.08;48.67;0.0191;;
1664;01/02/2023;3;30/09/2026;111.08;47.7;0.0191;;
1664;01/02/2023;3;31/10/2026;111.08;46.79;0.0191;;
1664;01/02/2023;3;30/11/2026;111.08;45.87;0.0192;;
1664;01/02/2023;3;31/12/2026;111.08;44.99;0.0192;;
1664;01/02/2023;3;31/01/2027;111.08;44.1;0.0192;;
1664;01/02/2023;3;28/02/2027;111.08;43.23;0.0192;;
1664;01/02/2023;3;31/03/2027;111.08;42.46;0.0192;;
1664;01/02/2023;3;30/04/2027;111.08;41.62;0.0192;;
1664;01/02/2023;3;31/05/2027;111.08;40.82;0.0192;;
1664;01/02/2023;3;30/06/2027;111.08;40.02;0.0192;;
1664;01/02/2023;3;31/07/2027;111.08;39.25;0.0192;;
1664;01/02/2023;3;31/08/2027;111.08;38.47;0.0192;;
1664;01/02/2023;3;30/09/2027;111.08;37.71;0.0192;;
1664;01/02/2023;3;31/10/2027;111.08;36.99;0.0192;;
1664;01/02/2023;3;30/11/2027;111.08;36.26;0.0192;;
1664;01/02/2023;3;31/12/2027;111.08;35.57;0.0192;;
1664;01/02/2023;3;31/01/2028;111.08;34.87;0.0192;;
1664;01/02/2023;3;29/02/2028;111.08;34.18;0.0193;;
1664;01/02/2023;3;31/03/2028;111.08;33.54;0.0192;;
1664;01/02/2023;3;30/04/2028;111.08;32.88;0.0193;;
1664;01/02/2023;3;31/05/2028;111.08;32.25;0.0192;;
1664;01/02/2023;3;30/06/2028;111.08;31.62;0.0193;;
1664;01/02/2023;3;31/07/2028;111.08;31.01;0.0193;;
1664;01/02/2023;3;31/08/2028;111.08;30.4;0.0193;;
1664;01/02/2023;3;30/09/2028;111.08;29.8;0.0193;;
1664;01/02/2023;3;31/10/2028;111.08;29.23;0.0193;;
1664;01/02/2023;3;30/11/2028;111.08;28.65;0.0193;;
1664;01/02/2023;3;31/12/2028;111.08;28.1;0.0193;;
1664;01/02/2023;3;31/01/2029;111.08;27.55;0.0193;;
1664;01/02/2023;3;28/02/2029;111.08;27;0.0193;;
1664;01/02/2023;3;31/03/2029;111.08;26.52;0.0193;;
1664;01/02/2023;3;30/04/2029;111.08;26;0.0193;;
1664;01/02/2023;3;31/05/2029;111.08;25.5;0.0193;;
1664;01/02/2023;3;30/06/2029;111.08;25;0.0193;;
1664;01/02/2023;3;31/07/2029;111.08;24.52;0.0193;;
1664;01/02/2023;3;31/08/2029;111.08;24.03;0.0193;;
1664;01/02/2023;3;30/09/2029;111.08;23.56;0.0193;;
1664;01/02/2023;3;31/10/2029;111.08;23.11;0.0193;;
1664;01/02/2023;3;30/11/2029;111.08;22.65;0.0193;;
1664;01/02/2023;3;31/12/2029;111.08;22.22;0.0193;;
1664;01/02/2023;3;31/01/2030;111.08;21.78;0.0193;;
1664;01/02/2023;3;28/02/2030;111.08;21.35;0.0193;;
1664;01/02/2023;3;31/03/2030;111.08;20.97;0.0193;;
1664;01/02/2023;3;30/04/2030;111.08;20.55;0.0193;;
1664;01/02/2023;3;31/05/2030;111.08;20.16;0.0193;;
1664;01/02/2023;3;30/06/2030;111.08;19.76;0.0193;;
1664;01/02/2023;3;31/07/2030;111.08;19.38;0.0193;;
1664;01/02/2023;3;31/08/2030;111.08;19;0.0193;;
1664;01/02/2023;3;30/09/2030;111.08;18.63;0.0193;;
1664;01/02/2023;3;31/10/2030;111.08;18.27;0.0193;;
1664;01/02/2023;3;30/11/2030;111.08;17.91;0.0193;;
1664;01/02/2023;3;31/12/2030;111.08;17.57;0.0193;;
1664;01/02/2023;3;31/01/2031;111.08;17.22;0.0193;;
1664;01/02/2023;3;28/02/2031;111.08;16.88;0.0194;;
1664;01/02/2023;3;31/03/2031;111.08;16.58;0.0193;;
1665;01/02/2023;3;30/04/2023;31.89;30.6;0.0142;24/04/2023;31.89
1665;01/02/2023;3;31/05/2023;31.89;30.02;0.0154;24/05/2023;31.89
1665;01/02/2023;3;30/06/2023;31.89;29.42;0.0164;26/06/2023;31.89
1665;01/02/2023;3;31/07/2023;31.89;28.86;0.0168;21/07/2023;31.89
1665;01/02/2023;3;31/08/2023;31.89;28.29;0.0172;25/08/2023;31.89
1665;01/02/2023;3;30/09/2023;31.89;27.73;0.0176;20/09/2023;31.89
1665;01/02/2023;3;31/10/2023;31.89;27.2;0.0177;24/10/2023;31.89
